game_id,team_tricode,home_road_flag,date,season,goals,assists,common_name,opponent_common_name,games_started,decision,shots_against,goals_against,save_pctg,shutouts,opponent_abbrev,pim,toi
2018021056,CAR,R,2019-03-09,20182019,0,0,,,1,W,34,3,0.911765,0,NSH,0,59:58
2018021005,CAR,R,2019-03-02,20182019,0,0,,,1,W,34,3,0.911765,0,FLA,0,61:46
2018020972,CAR,H,2019-02-26,20182019,0,0,,,1,W,23,1,0.956522,0,LAK,0,60:00
2018020930,CAR,R,2019-02-21,20182019,0,0,,,1,W,30,3,0.9,0,FLA,0,60:00
2018020899,CAR,H,2019-02-16,20182019,0,0,,,1,W,33,0,1.0,1,DAL,2,60:00
2018020855,CAR,R,2019-02-10,20182019,0,0,,,1,L,21,3,0.857143,0,NJD,0,56:15
2018020837,CAR,R,2019-02-08,20182019,0,0,,,1,W,27,0,1.0,1,NYR,0,59:53
2018020804,CAR,H,2019-02-03,20182019,0,0,,,1,L,32,4,0.875,0,CGY,0,58:11
2018020787,CAR,H,2019-02-01,20182019,0,0,,,1,W,25,2,0.92,0,VGK,0,60:00
2018020763,CAR,R,2019-01-22,20182019,0,0,,,1,O,25,3,0.88,0,CGY,0,59:36
2018020755,CAR,R,2019-01-20,20182019,0,0,,,1,W,21,4,0.809524,0,EDM,0,60:00
2018020736,CAR,H,2019-01-18,20182019,0,0,,,1,L,26,4,0.846154,0,OTT,0,60:00
2018020699,CAR,H,2019-01-13,20182019,0,0,,,1,W,23,3,0.869565,0,NSH,0,60:00
2018020676,CAR,R,2019-01-10,20182019,0,0,,,1,L,29,2,0.931034,0,TBL,0,59:06
2018020647,CAR,R,2019-01-06,20182019,0,0,,,1,W,31,4,0.870968,0,OTT,0,60:00
2018020625,CAR,R,2019-01-03,20182019,0,0,,,1,W,37,3,0.918919,0,PHI,0,60:00
2018020570,CAR,R,2018-12-27,20182019,0,0,,,1,L,32,2,0.9375,0,WSH,0,58:23
2018020560,CAR,H,2018-12-23,20182019,0,0,,,1,W,30,3,0.9,0,BOS,0,59:51
2018020534,CAR,H,2018-12-20,20182019,0,0,,,1,L,23,3,0.869565,0,DET,0,57:08
2018020506,CAR,H,2018-12-16,20182019,0,0,,,1,W,23,0,1.0,1,ARI,0,58:57
2018020481,CAR,R,2018-12-13,20182019,0,0,,,1,L,39,5,0.871795,0,MTL,0,57:53
2018020468,CAR,H,2018-12-11,20182019,0,0,,,1,L,29,4,0.862069,0,TOR,0,59:27
2018020443,CAR,R,2018-12-07,20182019,0,0,,,1,W,19,1,0.947368,0,ANA,2,60:00
2018020412,CAR,R,2018-12-02,20182019,0,0,,,1,L,34,1,0.970588,0,LAK,0,58:55
2018020194,CAR,R,2018-11-02,20182019,0,0,,,1,O,25,4,0.84,0,ARI,0,61:15
2018020161,CAR,H,2018-10-28,20182019,0,0,,,1,L,20,2,0.9,0,NYI,0,58:09
2018020146,CAR,H,2018-10-26,20182019,0,0,,,1,W,23,3,0.869565,0,SJS,0,65:00
2018020119,CAR,R,2018-10-22,20182019,0,0,,,1,W,21,1,0.952381,0,DET,0,60:00
2018020082,CAR,R,2018-10-16,20182019,0,0,,,1,L,26,3,0.884615,0,TBL,0,57:33
2018020073,CAR,R,2018-10-14,20182019,0,0,,,1,L,25,2,0.92,0,WPG,0,58:02
2018020029,CAR,H,2018-10-07,20182019,0,0,,,1,W,24,5,0.791667,0,NYR,0,60:00
2018020008,CAR,H,2018-10-04,20182019,0,0,,,1,O,20,2,0.9,0,NYI,0,59:16
2018030312,CAR,R,2019-05-12,20182019,0,0,,,1,L,25,6,0.76,0,BOS,0,60:00
2018030311,CAR,R,2019-05-09,20182019,0,0,,,1,L,27,4,0.851852,0,BOS,0,59:35
2018030222,CAR,R,2019-04-28,20182019,0,0,,,1,,10,1,0.9,0,NYI,0,26:27
2018030221,CAR,R,2019-04-26,20182019,0,0,,,1,W,31,0,1.0,1,NYI,0,64:04
2018030137,CAR,R,2019-04-24,20182019,0,0,,,1,W,37,3,0.918919,0,WSH,0,91:05
2018030136,CAR,H,2019-04-22,20182019,0,0,,,1,W,25,2,0.92,0,WSH,0,59:57
2018030135,CAR,R,2019-04-20,20182019,0,0,,,1,L,28,6,0.785714,0,WSH,0,58:48
2018030134,CAR,H,2019-04-18,20182019,0,0,,,1,W,31,1,0.967742,0,WSH,0,60:00
2018030133,CAR,H,2019-04-15,20182019,0,0,,,1,W,18,0,1.0,1,WSH,0,59:57
2018030132,CAR,R,2019-04-13,20182019,0,0,,,1,L,33,4,0.878788,0,WSH,0,61:41
2018030131,CAR,R,2019-04-11,20182019,0,0,,,1,L,17,3,0.823529,0,WSH,0,58:09
2018021247,CAR,H,2019-04-04,20182019,0,0,,,1,W,37,1,0.972973,0,NJD,0,60:00
2018021231,CAR,R,2019-04-02,20182019,0,0,,,1,W,24,1,0.958333,0,TOR,0,59:39
2018021203,CAR,H,2019-03-30,20182019,0,1,,,1,W,32,2,0.9375,0,PHI,0,59:57
2018021178,CAR,R,2019-03-26,20182019,0,0,,,1,L,27,3,0.888889,0,WSH,2,58:58
2018021157,CAR,H,2019-03-23,20182019,0,0,,,1,W,25,1,0.96,0,MIN,0,60:00
2018021126,CAR,H,2019-03-19,20182019,0,0,,,1,W,38,2,0.947368,0,PIT,0,64:23
2018021094,CAR,R,2019-03-15,20182019,0,0,,,1,L,19,2,0.894737,0,CBJ,0,59:20
2018021070,CAR,R,2019-03-11,20182019,0,0,,,1,W,38,0,1.0,1,COL,0,60:00
2018021056,CAR,R,2019-03-09,20182019,0,0,,,1,W,34,3,0.911765,0,NSH,0,59:58
2018021005,CAR,R,2019-03-02,20182019,0,0,,,1,W,34,3,0.911765,0,FLA,0,61:46
2018020972,CAR,H,2019-02-26,20182019,0,0,,,1,W,23,1,0.956522,0,LAK,0,60:00
2018020930,CAR,R,2019-02-21,20182019,0,0,,,1,W,30,3,0.9,0,FLA,0,60:00
2018020899,CAR,H,2019-02-16,20182019,0,0,,,1,W,33,0,1.0,1,DAL,2,60:00
2018020855,CAR,R,2019-02-10,20182019,0,0,,,1,L,21,3,0.857143,0,NJD,0,56:15
2018020837,CAR,R,2019-02-08,20182019,0,0,,,1,W,27,0,1.0,1,NYR,0,59:53
2018020804,CAR,H,2019-02-03,20182019,0,0,,,1,L,32,4,0.875,0,CGY,0,58:11
2018020787,CAR,H,2019-02-01,20182019,0,0,,,1,W,25,2,0.92,0,VGK,0,60:00
2018020763,CAR,R,2019-01-22,20182019,0,0,,,1,O,25,3,0.88,0,CGY,0,59:36
2018020755,CAR,R,2019-01-20,20182019,0,0,,,1,W,21,4,0.809524,0,EDM,0,60:00
2018020736,CAR,H,2019-01-18,20182019,0,0,,,1,L,26,4,0.846154,0,OTT,0,60:00
2018020699,CAR,H,2019-01-13,20182019,0,0,,,1,W,23,3,0.869565,0,NSH,0,60:00
2018020676,CAR,R,2019-01-10,20182019,0,0,,,1,L,29,2,0.931034,0,TBL,0,59:06
2018020647,CAR,R,2019-01-06,20182019,0,0,,,1,W,31,4,0.870968,0,OTT,0,60:00
2018020625,CAR,R,2019-01-03,20182019,0,0,,,1,W,37,3,0.918919,0,PHI,0,60:00
2018020570,CAR,R,2018-12-27,20182019,0,0,,,1,L,32,2,0.9375,0,WSH,0,58:23
2018020560,CAR,H,2018-12-23,20182019,0,0,,,1,W,30,3,0.9,0,BOS,0,59:51
2018020534,CAR,H,2018-12-20,20182019,0,0,,,1,L,23,3,0.869565,0,DET,0,57:08
2018020506,CAR,H,2018-12-16,20182019,0,0,,,1,W,23,0,1.0,1,ARI,0,58:57
2018020481,CAR,R,2018-12-13,20182019,0,0,,,1,L,39,5,0.871795,0,MTL,0,57:53
2018020468,CAR,H,2018-12-11,20182019,0,0,,,1,L,29,4,0.862069,0,TOR,0,59:27
2018020443,CAR,R,2018-12-07,20182019,0,0,,,1,W,19,1,0.947368,0,ANA,2,60:00
2018020412,CAR,R,2018-12-02,20182019,0,0,,,1,L,34,1,0.970588,0,LAK,0,58:55
2018020194,CAR,R,2018-11-02,20182019,0,0,,,1,O,25,4,0.84,0,ARI,0,61:15
2018020161,CAR,H,2018-10-28,20182019,0,0,,,1,L,20,2,0.9,0,NYI,0,58:09
2018020146,CAR,H,2018-10-26,20182019,0,0,,,1,W,23,3,0.869565,0,SJS,0,65:00
2018020119,CAR,R,2018-10-22,20182019,0,0,,,1,W,21,1,0.952381,0,DET,0,60:00
2018020082,CAR,R,2018-10-16,20182019,0,0,,,1,L,26,3,0.884615,0,TBL,0,57:33
2018020073,CAR,R,2018-10-14,20182019,0,0,,,1,L,25,2,0.92,0,WPG,0,58:02
2018020029,CAR,H,2018-10-07,20182019,0,0,,,1,W,24,5,0.791667,0,NYR,0,60:00
2018020008,CAR,H,2018-10-04,20182019,0,0,,,1,O,20,2,0.9,0,NYI,0,59:16
2018030312,CAR,R,2019-05-12,20182019,0,0,,,1,L,25,6,0.76,0,BOS,0,60:00
2018030311,CAR,R,2019-05-09,20182019,0,0,,,1,L,27,4,0.851852,0,BOS,0,59:35
2018030222,CAR,R,2019-04-28,20182019,0,0,,,1,,10,1,0.9,0,NYI,0,26:27
2018030221,CAR,R,2019-04-26,20182019,0,0,,,1,W,31,0,1.0,1,NYI,0,64:04
2018030137,CAR,R,2019-04-24,20182019,0,0,,,1,W,37,3,0.918919,0,WSH,0,91:05
2018030136,CAR,H,2019-04-22,20182019,0,0,,,1,W,25,2,0.92,0,WSH,0,59:57
2018030135,CAR,R,2019-04-20,20182019,0,0,,,1,L,28,6,0.785714,0,WSH,0,58:48
2018030134,CAR,H,2019-04-18,20182019,0,0,,,1,W,31,1,0.967742,0,WSH,0,60:00
2018030133,CAR,H,2019-04-15,20182019,0,0,,,1,W,18,0,1.0,1,WSH,0,59:57
2018030132,CAR,R,2019-04-13,20182019,0,0,,,1,L,33,4,0.878788,0,WSH,0,61:41
2018030131,CAR,R,2019-04-11,20182019,0,0,,,1,L,17,3,0.823529,0,WSH,0,58:09
2019021074,CAR,R,2020-03-10,20192020,0,0,,,1,W,25,2,0.92,0,DET,0,59:56
2019020951,CAR,R,2020-02-22,20192020,0,0,,,0,,15,1,0.933333,0,TOR,0,25:09
2019020942,CAR,H,2020-02-21,20192020,0,0,,,1,L,35,4,0.885714,0,NYR,0,58:25
2019020925,CAR,R,2020-02-18,20192020,0,0,,,1,W,29,1,0.965517,0,NSH,0,60:00
2019020894,CAR,H,2020-02-14,20192020,0,0,,,1,W,37,2,0.945946,0,NJD,0,59:58
2019020873,CAR,R,2020-02-11,20192020,0,0,,,1,L,36,3,0.916667,0,DAL,0,58:55
2019020820,CAR,R,2020-02-04,20192020,0,0,,,1,L,26,6,0.769231,0,STL,0,59:56
2019020788,CAR,H,2020-01-31,20192020,0,0,,,1,L,37,4,0.891892,0,VGK,0,58:40
2019020764,CAR,H,2020-01-21,20192020,0,0,,,1,W,17,1,0.941176,0,WPG,2,59:57
2019020733,CAR,R,2020-01-16,20192020,0,0,,,1,L,18,3,0.833333,0,CBJ,0,58:46
2019020712,CAR,R,2020-01-13,20192020,0,0,,,1,L,30,2,0.933333,0,WSH,0,57:17
2019020690,CAR,H,2020-01-10,20192020,0,0,,,1,W,32,0,1.0,1,ARI,0,60:00
2019020655,CAR,H,2020-01-05,20192020,0,0,,,1,L,26,3,0.884615,0,TBL,0,57:06
2019020639,CAR,H,2020-01-03,20192020,0,0,,,1,L,29,4,0.862069,0,WSH,0,59:07
2019020618,CAR,H,2019-12-31,20192020,0,0,,,1,W,30,1,0.966667,0,MTL,0,60:00
2019020597,CAR,H,2019-12-28,20192020,0,0,,,1,W,29,4,0.862069,0,WSH,0,60:00
2019020569,CAR,R,2019-12-23,20192020,0,0,,,0,L,31,4,0.870968,0,TOR,0,54:09
2019020559,CAR,H,2019-12-21,20192020,0,0,,,1,L,22,4,0.818182,0,FLA,0,56:51
2019020530,CAR,R,2019-12-17,20192020,0,0,,,1,W,33,3,0.909091,0,WPG,0,60:00
2019020496,CAR,R,2019-12-12,20192020,0,0,,,1,O,26,1,0.961538,0,VAN,0,60:14
2019020458,CAR,H,2019-12-07,20192020,0,0,,,1,W,24,2,0.916667,0,MIN,0,60:00
2019020443,CAR,H,2019-12-05,20192020,0,0,,,1,W,30,2,0.933333,0,SJS,2,64:21
2019020401,CAR,H,2019-11-29,20192020,0,0,,,1,L,28,3,0.892857,0,NSH,0,60:00
2019020381,CAR,R,2019-11-27,20192020,0,0,,,1,L,25,3,0.88,0,NYR,0,57:54
2019020355,CAR,H,2019-11-23,20192020,0,0,,,1,W,23,2,0.913043,0,FLA,0,60:00
2019020336,CAR,H,2019-11-21,20192020,0,0,,,1,L,22,4,0.818182,0,PHI,0,58:26
2019020326,CAR,R,2019-11-19,20192020,0,0,,,1,W,32,2,0.9375,0,CHI,0,59:54
2019020286,CAR,R,2019-11-14,20192020,0,0,,,1,W,33,4,0.878788,0,BUF,0,62:28
2019020271,CAR,H,2019-11-11,20192020,0,0,,,1,W,29,2,0.931034,0,OTT,0,60:00
2019020241,CAR,H,2019-11-07,20192020,0,0,,,1,L,18,3,0.833333,0,NYR,0,58:04
2019020226,CAR,R,2019-11-05,20192020,0,0,,,1,L,28,4,0.857143,0,PHI,0,59:54
2019020199,CAR,H,2019-11-01,20192020,0,0,,,1,W,32,3,0.90625,0,DET,0,60:00
2019020183,CAR,H,2019-10-29,20192020,0,0,,,1,W,29,1,0.965517,0,CGY,0,59:42
2019020161,CAR,H,2019-10-26,20192020,0,0,,,1,W,32,0,1.0,1,CHI,0,59:43
2019020148,CAR,R,2019-10-24,20192020,0,0,,,1,O,31,4,0.870968,0,CBJ,0,63:28
2019020112,CAR,R,2019-10-18,20192020,0,0,,,1,L,13,4,0.692308,0,ANA,0,25:51
2019020091,CAR,R,2019-10-15,20192020,0,0,,,1,W,31,0,1.0,1,LAK,0,60:00
2019020060,CAR,H,2019-10-11,20192020,0,0,,,1,W,19,2,0.894737,0,NYI,0,60:00
2019020031,CAR,H,2019-10-06,20192020,0,0,,,1,W,13,3,0.769231,0,TBL,0,61:48
2019020008,CAR,H,2019-10-03,20192020,0,0,,,1,W,36,3,0.916667,0,MTL,0,65:00
2019030145,CAR,R,2020-08-19,20192020,0,0,,,1,L,27,2,0.925926,0,BOS,0,57:46
2019030143,CAR,H,2020-08-15,20192020,0,0,,,1,L,38,2,0.947368,0,BOS,0,57:47
2019030141,CAR,R,2020-08-12,20192020,0,0,,,1,L,40,4,0.9,0,BOS,0,81:13
2019030032,CAR,H,2020-08-03,20192020,0,0,,,1,W,24,1,0.958333,0,NYR,0,60:00
2019030031,CAR,H,2020-08-01,20192020,0,0,,,1,W,26,2,0.923077,0,NYR,0,59:50
2019021074,CAR,R,2020-03-10,20192020,0,0,,,1,W,25,2,0.92,0,DET,0,59:56
2019020951,CAR,R,2020-02-22,20192020,0,0,,,0,,15,1,0.933333,0,TOR,0,25:09
2019020942,CAR,H,2020-02-21,20192020,0,0,,,1,L,35,4,0.885714,0,NYR,0,58:25
2019020925,CAR,R,2020-02-18,20192020,0,0,,,1,W,29,1,0.965517,0,NSH,0,60:00
2019020894,CAR,H,2020-02-14,20192020,0,0,,,1,W,37,2,0.945946,0,NJD,0,59:58
2019020873,CAR,R,2020-02-11,20192020,0,0,,,1,L,36,3,0.916667,0,DAL,0,58:55
2019020820,CAR,R,2020-02-04,20192020,0,0,,,1,L,26,6,0.769231,0,STL,0,59:56
2019020788,CAR,H,2020-01-31,20192020,0,0,,,1,L,37,4,0.891892,0,VGK,0,58:40
2019020764,CAR,H,2020-01-21,20192020,0,0,,,1,W,17,1,0.941176,0,WPG,2,59:57
2019020733,CAR,R,2020-01-16,20192020,0,0,,,1,L,18,3,0.833333,0,CBJ,0,58:46
2019020712,CAR,R,2020-01-13,20192020,0,0,,,1,L,30,2,0.933333,0,WSH,0,57:17
2019020690,CAR,H,2020-01-10,20192020,0,0,,,1,W,32,0,1.0,1,ARI,0,60:00
2019020655,CAR,H,2020-01-05,20192020,0,0,,,1,L,26,3,0.884615,0,TBL,0,57:06
2019020639,CAR,H,2020-01-03,20192020,0,0,,,1,L,29,4,0.862069,0,WSH,0,59:07
2019020618,CAR,H,2019-12-31,20192020,0,0,,,1,W,30,1,0.966667,0,MTL,0,60:00
2019020597,CAR,H,2019-12-28,20192020,0,0,,,1,W,29,4,0.862069,0,WSH,0,60:00
2019020569,CAR,R,2019-12-23,20192020,0,0,,,0,L,31,4,0.870968,0,TOR,0,54:09
2019020559,CAR,H,2019-12-21,20192020,0,0,,,1,L,22,4,0.818182,0,FLA,0,56:51
2019020530,CAR,R,2019-12-17,20192020,0,0,,,1,W,33,3,0.909091,0,WPG,0,60:00
2019020496,CAR,R,2019-12-12,20192020,0,0,,,1,O,26,1,0.961538,0,VAN,0,60:14
2019020458,CAR,H,2019-12-07,20192020,0,0,,,1,W,24,2,0.916667,0,MIN,0,60:00
2019020443,CAR,H,2019-12-05,20192020,0,0,,,1,W,30,2,0.933333,0,SJS,2,64:21
2019020401,CAR,H,2019-11-29,20192020,0,0,,,1,L,28,3,0.892857,0,NSH,0,60:00
2019020381,CAR,R,2019-11-27,20192020,0,0,,,1,L,25,3,0.88,0,NYR,0,57:54
2019020355,CAR,H,2019-11-23,20192020,0,0,,,1,W,23,2,0.913043,0,FLA,0,60:00
2019020336,CAR,H,2019-11-21,20192020,0,0,,,1,L,22,4,0.818182,0,PHI,0,58:26
2019020326,CAR,R,2019-11-19,20192020,0,0,,,1,W,32,2,0.9375,0,CHI,0,59:54
2019020286,CAR,R,2019-11-14,20192020,0,0,,,1,W,33,4,0.878788,0,BUF,0,62:28
2019020271,CAR,H,2019-11-11,20192020,0,0,,,1,W,29,2,0.931034,0,OTT,0,60:00
2019020241,CAR,H,2019-11-07,20192020,0,0,,,1,L,18,3,0.833333,0,NYR,0,58:04
2019020226,CAR,R,2019-11-05,20192020,0,0,,,1,L,28,4,0.857143,0,PHI,0,59:54
2019020199,CAR,H,2019-11-01,20192020,0,0,,,1,W,32,3,0.90625,0,DET,0,60:00
2019020183,CAR,H,2019-10-29,20192020,0,0,,,1,W,29,1,0.965517,0,CGY,0,59:42
2019020161,CAR,H,2019-10-26,20192020,0,0,,,1,W,32,0,1.0,1,CHI,0,59:43
2019020148,CAR,R,2019-10-24,20192020,0,0,,,1,O,31,4,0.870968,0,CBJ,0,63:28
2019020112,CAR,R,2019-10-18,20192020,0,0,,,1,L,13,4,0.692308,0,ANA,0,25:51
2019020091,CAR,R,2019-10-15,20192020,0,0,,,1,W,31,0,1.0,1,LAK,0,60:00
2019020060,CAR,H,2019-10-11,20192020,0,0,,,1,W,19,2,0.894737,0,NYI,0,60:00
2019020031,CAR,H,2019-10-06,20192020,0,0,,,1,W,13,3,0.769231,0,TBL,0,61:48
2019020008,CAR,H,2019-10-03,20192020,0,0,,,1,W,36,3,0.916667,0,MTL,0,65:00
2019030145,CAR,R,2020-08-19,20192020,0,0,,,1,L,27,2,0.925926,0,BOS,0,57:46
2019030143,CAR,H,2020-08-15,20192020,0,0,,,1,L,38,2,0.947368,0,BOS,0,57:47
2019030141,CAR,R,2020-08-12,20192020,0,0,,,1,L,40,4,0.9,0,BOS,0,81:13
2019030032,CAR,H,2020-08-03,20192020,0,0,,,1,W,24,1,0.958333,0,NYR,0,60:00
2019030031,CAR,H,2020-08-01,20192020,0,0,,,1,W,26,2,0.923077,0,NYR,0,59:50
2020020846,CAR,R,2021-05-10,20202021,0,0,,,1,L,27,5,0.814815,0,NSH,0,60:00
2020020280,CAR,H,2021-05-06,20202021,0,0,,,1,O,27,2,0.925926,0,CHI,0,62:02
2020020827,CAR,H,2021-05-04,20202021,0,0,,,1,W,30,3,0.9,0,CHI,0,60:00
2020020706,CAR,R,2021-04-19,20202021,0,0,,,1,O,36,3,0.916667,0,TBL,0,62:50
2020020678,CAR,H,2021-04-15,20202021,0,0,,,1,W,20,1,0.95,0,NSH,0,59:29
2020020642,CAR,H,2021-04-10,20202021,0,0,,,1,O,28,4,0.857143,0,DET,0,65:00
2020020615,CAR,H,2021-04-06,20202021,0,0,,,1,W,36,2,0.944444,0,FLA,0,60:00
2020020598,CAR,H,2021-04-04,20202021,0,0,,,1,W,28,0,1.0,1,DAL,0,59:45
2020020128,CAR,H,2021-01-30,20202021,0,0,,,1,,0,0,0.0,0,DAL,0,2:47
2020020113,CAR,H,2021-01-28,20202021,0,0,,,1,W,32,0,1.0,1,TBL,0,61:12
2020020025,CAR,R,2021-01-16,20202021,0,0,,,1,L,20,3,0.85,0,DET,0,57:54
2020020010,CAR,R,2021-01-14,20202021,0,0,,,1,W,14,0,1.0,1,DET,0,60:00
2020030224,CAR,R,2021-06-05,20202021,0,0,,,1,L,26,6,0.769231,0,TBL,0,57:14
2020030223,CAR,R,2021-06-03,20202021,0,0,,,1,W,37,2,0.945946,0,TBL,0,65:57
2020020846,CAR,R,2021-05-10,20202021,0,0,,,1,L,27,5,0.814815,0,NSH,0,60:00
2020020280,CAR,H,2021-05-06,20202021,0,0,,,1,O,27,2,0.925926,0,CHI,0,62:02
2020020827,CAR,H,2021-05-04,20202021,0,0,,,1,W,30,3,0.9,0,CHI,0,60:00
2020020706,CAR,R,2021-04-19,20202021,0,0,,,1,O,36,3,0.916667,0,TBL,0,62:50
2020020678,CAR,H,2021-04-15,20202021,0,0,,,1,W,20,1,0.95,0,NSH,0,59:29
2020020642,CAR,H,2021-04-10,20202021,0,0,,,1,O,28,4,0.857143,0,DET,0,65:00
2020020615,CAR,H,2021-04-06,20202021,0,0,,,1,W,36,2,0.944444,0,FLA,0,60:00
2020020598,CAR,H,2021-04-04,20202021,0,0,,,1,W,28,0,1.0,1,DAL,0,59:45
2020020128,CAR,H,2021-01-30,20202021,0,0,,,1,,0,0,0.0,0,DAL,0,2:47
2020020113,CAR,H,2021-01-28,20202021,0,0,,,1,W,32,0,1.0,1,TBL,0,61:12
2020020025,CAR,R,2021-01-16,20202021,0,0,,,1,L,20,3,0.85,0,DET,0,57:54
2020020010,CAR,R,2021-01-14,20202021,0,0,,,1,W,14,0,1.0,1,DET,0,60:00
2020030224,CAR,R,2021-06-05,20202021,0,0,,,1,L,26,6,0.769231,0,TBL,0,57:14
2020030223,CAR,R,2021-06-03,20202021,0,0,,,1,W,37,2,0.945946,0,TBL,0,65:57
2021021059,TOR,R,2022-03-29,20212022,0,0,,,1,,4,1,0.75,0,BOS,0,7:44
2021021046,TOR,H,2022-03-27,20212022,0,0,,,1,W,36,2,0.944444,0,FLA,0,60:00
2021021015,TOR,H,2022-03-23,20212022,0,0,,,1,W,22,2,0.909091,0,NJD,0,60:00
2021020942,TOR,R,2022-03-13,20212022,0,0,,,1,L,37,4,0.891892,0,BUF,0,58:29
2021020917,TOR,H,2022-03-10,20212022,0,0,,,1,,12,4,0.666667,0,ARI,0,31:57
2021020901,TOR,R,2022-03-07,20212022,0,0,,,1,W,35,4,0.885714,0,CBJ,0,60:00
2021020860,TOR,H,2022-03-02,20212022,0,0,,,1,L,31,5,0.83871,0,BUF,0,60:00
2021020849,TOR,R,2022-02-28,20212022,0,0,,,1,W,33,3,0.909091,0,WSH,0,60:00
2021021275,TOR,R,2022-02-26,20212022,0,0,,,0,W,8,2,0.75,0,DET,0,15:18
2021020815,TOR,H,2022-02-24,20212022,0,0,,,1,W,30,1,0.966667,0,MIN,0,59:38
2021020601,TOR,R,2022-02-21,20212022,0,0,,,1,L,24,5,0.791667,0,MTL,0,60:00
2021020479,TOR,R,2022-02-12,20212022,0,0,,,1,L,24,3,0.875,0,VAN,0,58:31
2021020583,TOR,H,2022-02-07,20212022,0,0,,,1,W,31,3,0.903226,0,CAR,0,62:38
2021020683,TOR,H,2022-01-31,20212022,0,0,,,0,W,20,1,0.95,0,NJD,0,50:49
2021020774,TOR,R,2022-01-29,20212022,0,0,,,1,W,35,4,0.885714,0,DET,0,59:51
2021021211,TOR,R,2022-01-22,20212022,0,0,,,1,W,28,1,0.964286,0,NYI,0,59:47
2021020649,TOR,R,2022-01-12,20212022,0,0,,,1,L,18,2,0.888889,0,ARI,0,57:25
2021020420,TOR,H,2021-12-11,20212022,0,0,,,1,W,35,4,0.885714,0,CHI,0,60:00
2021020118,TOR,H,2021-10-30,20212022,0,0,,,1,W,31,4,0.870968,0,DET,0,60:00
2021020008,TOR,R,2021-10-14,20212022,0,0,,,1,L,26,3,0.884615,0,OTT,0,40:00
2022021286,CHI,R,2023-04-11,20222023,0,0,,,1,W,40,2,0.95,0,PIT,0,60:00
2022021271,CHI,R,2023-04-08,20222023,0,0,,,1,L,31,7,0.774194,0,SEA,0,60:00
2022021236,CHI,R,2023-04-04,20222023,0,0,,,1,W,36,3,0.916667,0,CGY,0,60:00
2022021196,CHI,H,2023-03-30,20222023,0,0,,,1,L,28,4,0.857143,0,STL,0,57:31
2022021182,CHI,H,2023-03-28,20222023,0,0,,,0,,3,0,1.0,0,DAL,0,3:37
2022021168,CHI,H,2023-03-26,20222023,0,0,,,1,L,30,3,0.9,0,VAN,0,58:22
2022021070,CHI,H,2023-03-14,20222023,0,0,,,1,,16,0,1.0,0,BOS,0,28:48
2022021042,CHI,R,2023-03-11,20222023,0,0,,,1,L,36,2,0.944444,0,TBL,0,59:20
2022021036,CHI,R,2023-03-10,20222023,0,0,,,1,O,43,4,0.906977,0,FLA,0,60:36
2022020998,CHI,H,2023-03-04,20222023,0,0,,,1,L,24,2,0.916667,0,NSH,0,58:28
2022020979,CHI,H,2023-03-02,20222023,0,0,,,1,L,34,3,0.911765,0,DAL,0,58:15
2022020957,CHI,R,2023-02-27,20222023,0,0,,,1,L,33,4,0.878788,0,ANA,0,58:34
2022020946,CHI,R,2023-02-25,20222023,0,1,,,1,W,48,3,0.9375,0,SJS,0,65:00
2022020915,CHI,H,2023-02-21,20222023,0,0,,,1,W,36,2,0.944444,0,VGK,0,63:43
2022020878,CHI,R,2023-02-17,20222023,0,0,,,1,W,31,3,0.903226,0,OTT,0,62:52
2022020864,CHI,R,2023-02-15,20222023,0,0,,,1,L,42,5,0.880952,0,TOR,0,60:00
2022020844,CHI,R,2023-02-11,20222023,0,0,,,1,L,27,3,0.888889,0,WPG,0,56:37
2022020818,CHI,H,2023-02-07,20222023,0,0,,,1,O,26,3,0.884615,0,ANA,0,62:15
2022020797,CHI,R,2023-01-28,20222023,0,0,,,1,L,43,7,0.837209,0,EDM,0,60:00
2022020765,CHI,R,2023-01-24,20222023,0,0,,,1,L,47,4,0.914894,0,VAN,0,58:09
2022020747,CHI,H,2023-01-22,20222023,0,0,,,1,L,27,2,0.925926,0,LAK,0,58:04
2022020719,CHI,R,2023-01-19,20222023,0,0,,,1,W,38,1,0.973684,0,PHI,0,60:00
2022020709,CHI,H,2023-01-17,20222023,0,0,,,1,W,33,3,0.909091,0,BUF,0,61:43
2022020687,CHI,H,2023-01-14,20222023,0,0,,,1,,5,4,0.2,0,SEA,0,12:08
2022020671,CHI,H,2023-01-12,20222023,0,1,,,1,W,33,2,0.939394,0,COL,0,60:00
2022020593,CHI,H,2023-01-01,20222023,0,0,,,1,L,28,5,0.821429,0,SJS,0,59:37
2022020548,CHI,R,2022-12-27,20222023,0,0,,,1,L,49,3,0.938776,0,CAR,0,60:00
2022020521,CHI,H,2022-12-21,20222023,0,0,,,1,L,37,4,0.891892,0,NSH,2,58:28
2022020481,CHI,R,2022-12-16,20222023,0,0,,,1,L,21,3,0.857143,0,MIN,0,59:41
2022020463,CHI,H,2022-12-13,20222023,0,0,,,1,L,30,7,0.766667,0,WSH,0,60:00
2022020387,CHI,R,2022-12-03,20222023,0,0,,,1,W,22,1,0.954545,0,NYR,2,40:00
2022020342,CHI,H,2022-11-27,20222023,0,0,,,1,L,44,7,0.840909,0,WPG,0,59:42
